Date,Units_Sold,Average_Market_Price,Daily_Sentiment_Score,Ad_Spend,Inventory_Levels
2025-11-21,174.9872762227793,256.4013050934013,0.6567816920238677,2969.3019200047274,1913
2025-11-22,164.99364786306458,255.2705936112779,0.6044126319915156,3309.116116932525,1817
2025-11-23,172.5647253440158,258.10623771778563,0.7959144892734339,4462.308582498209,1097
2025-11-24,161.7624510877693,255.67031942448835,0.7845898677429367,4922.957374333718,945
2025-11-25,176.39227926056554,250.0697102406472,0.8517737678292054,2630.336834295268,709
2025-11-26,164.56477126910556,260.7805498160148,0.9115903185562306,4310.075688425212,1213
2025-11-27,189.553154513034,253.8676818051948,0.6277923046250603,4058.111178618871,801
2025-11-28,182.513341572952,254.3864443354174,0.8560237716191268,3294.115805822293,1746
2025-11-29,156.55843645649156,249.7192646002384,0.6655941804341537,4824.188574447732,502
2025-11-30,160.17660118735228,252.0318305022842,0.9003619686050073,1801.898062113611,1489
2025-12-01,168.30173979999165,249.68686555074464,0.8866722298515797,1437.0568412384855,1616
2025-12-02,150.91860078073177,253.10878618389935,0.7892778142449405,4415.847867821689,1019
2025-12-03,168.59163004024612,262.3946962468656,0.848584979518159,2756.599266534993,1951
2025-12-04,187.64009176453217,246.83928549413443,0.7100225396143119,4387.875416828241,992
2025-12-05,174.42632163682265,245.49362158204485,0.764908764626485,4572.36082078166,1758
2025-12-06,158.2156324867275,260.779917571534,0.887572914198665,1249.8303744762857,1119
2025-12-07,170.37491326228792,252.240084910944,0.7607428190106248,4533.859051944242,1684
2025-12-08,151.8067862148121,249.8039769660411,0.7252293928639046,2793.2762214776885,830
2025-12-09,170.21108008054844,258.2115014589584,0.7729743565376049,3041.729956016929,832
2025-12-10,127.19317366271048,249.84653768593108,0.8898872383530264,3506.3700443728408,549
2025-12-11,182.0712061765977,261.8673013149874,0.7173228165798055,4705.530426920347,1362
2025-12-12,152.31816465050775,255.98951946658644,0.6608165575975103,1076.464377719056,771
2025-12-13,113.4543736439982,250.02297043179897,0.8492049071157732,2907.373873271268,1079
2025-12-14,151.76223470534657,263.1117059014924,0.8890923744478285,3750.8881697222423,1775
2025-12-15,134.0342338431873,249.15922758278552,0.6352231174832367,3890.827830792914,1059
2025-12-16,147.121083718888,255.7609164204861,0.6839559394645807,3770.129726148432,1195
2025-12-17,139.75562500092892,253.40953982510936,0.6496901964163478,1537.7405176324874,1613
2025-12-18,142.44526494317026,258.28442073270827,0.7217794940537583,2197.582353486725,945
2025-12-19,126.60187798322328,259.4459076319859,0.7576228426168944,2434.8621016680536,1516
2025-12-20,142.94045938018743,251.66100975631787,0.8620892179371572,4217.74883071802,1855
2025-12-21,152.4756943291679,247.59653702189544,0.8279016547085859,2115.039489658212,1662
2025-12-22,158.25717540679386,253.5261244509593,0.8173249986174509,1842.8198554688129,856
2025-12-23,135.97980469402816,247.70032425014057,0.7233312313133791,4829.792076152385,773
2025-12-24,117.51904620144455,261.0184746991716,0.8945066435796659,1035.4531404538757,1542
2025-12-25,136.18697429184556,251.49685247958956,0.7649505085893575,4991.283422727913,810
2025-12-26,95.57198529982944,248.85020543025263,0.942686728305304,3707.2851954295834,1369
2025-12-27,113.99026150876486,251.4628520787751,0.8219497484035079,4313.877197796468,1385
2025-12-28,97.65923433150734,243.66645646443945,0.644192659547576,2178.4775853847727,653
2025-12-29,131.13620667326524,245.406655082172,0.8366621467264018,1057.26111066824,1913
2025-12-30,141.43359387144753,256.1294321770848,0.7137864054010946,3951.47807424612,1783
2025-12-31,118.96707983253778,246.70552860514303,0.8402145188401341,4336.578388002703,1119
